ano,ubigeo,departamento,provincia,distrito,tipo_municipalidad,serenazgo_2024,serenazgo_2025,p69_2_t,p69_2_m,p69_2_h,tiene_auto_camioneta,p70a_1_1,p70a_1_2,p70a_1_3,tiene_radio,p70a_6_1,p70a_6_2,p70a_6_3,tiene_camaras,p70a_7_1,p70a_7_2,p70a_7_3,p70a_7_4,tiene_central_videovigilancia,p70a_10_1,p70a_10_2,p70a_10_3,tiene_chaleco_antibalas,p70a_13_1,total_intervenciones
2025,101107,HUANUCO,YAROWILCA,PAMPAMARCA,Distrital,Sí,Sí,3,0,3,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,4
2025,101108,HUANUCO,YAROWILCA,CHORAS,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,110101,ICA,ICA,ICA,Provincial,Sí,Sí,167,46,121,Sí,10,5,5,Sí,76,42,34,No,NA,NA,NA,NA,No,NA,NA,NA,Sí,20,1572
2025,110102,ICA,ICA,LA TINGUIÑA,Distrital,Sí,Sí,49,4,45,Sí,7,7,0,Sí,23,21,2,Sí,20,19,1,0,Sí,1,1,0,No,NA,238
2025,110103,ICA,ICA,LOS AQUIJES,Distrital,Sí,Sí,19,3,16,Sí,3,3,0,Sí,10,10,0,Sí,19,5,14,0,Sí,1,1,0,No,NA,108
2025,110104,ICA,ICA,OCUCAJE,Distrital,Sí,Sí,8,0,8,Sí,1,0,1,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,110105,ICA,ICA,PACHACUTEC,Distrital,Sí,Sí,8,2,6,Sí,1,1,0,No,NA,NA,NA,Sí,27,27,0,0,Sí,1,1,0,No,NA,70
2025,110106,ICA,ICA,PARCONA,Distrital,Sí,Sí,38,14,24,Sí,12,12,0,Sí,17,13,4,Sí,58,50,8,0,Sí,1,1,0,No,NA,1063
2025,110107,ICA,ICA,PUEBLO NUEVO,Distrital,Sí,Sí,11,1,10,Sí,1,1,0,Sí,4,4,0,Sí,4,4,0,4,Sí,1,1,0,Sí,12,25
2025,110108,ICA,ICA,SALAS,Distrital,Sí,Sí,60,11,49,Sí,7,4,3,Sí,32,16,16,No,NA,NA,NA,NA,No,NA,NA,NA,Sí,22,448
2025,110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,Distrital,Sí,Sí,5,0,5,Sí,1,1,0,No,NA,NA,NA,Sí,12,12,0,12,Sí,1,1,0,No,NA,35
2025,110110,ICA,ICA,SAN JUAN BAUTISTA,Distrital,Sí,Sí,19,7,12,Sí,2,2,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,60
2025,110111,ICA,ICA,SANTIAGO,Distrital,Sí,Sí,23,5,18,Sí,4,4,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Sí,6,343
2025,110112,ICA,ICA,SUBTANJALLA,Distrital,Sí,Sí,32,10,22,Sí,2,2,0,No,NA,NA,NA,Sí,10,10,0,0,Sí,1,1,0,Sí,4,406
2025,110113,ICA,ICA,TATE,Distrital,Sí,Sí,3,1,2,Sí,1,1,0,Sí,1,1,0,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,110
2025,110114,ICA,ICA,YAUCA DEL ROSARIO,Distrital,Sí,Sí,5,0,5,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,5
2025,110201,ICA,CHINCHA,CHINCHA ALTA,Provincial,Sí,Sí,43,1,42,Sí,10,5,5,No,NA,NA,NA,Sí,32,26,6,26,Sí,1,1,0,No,NA,333
2025,110202,ICA,CHINCHA,ALTO LARAN,Distrital,Sí,Sí,18,4,14,Sí,3,2,1,No,NA,NA,NA,Sí,14,8,6,0,Sí,1,1,0,No,NA,7
2025,110203,ICA,CHINCHA,CHAVIN,Distrital,Sí,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,6
2025,110204,ICA,CHINCHA,CHINCHA BAJA,Distrital,Sí,Sí,12,2,10,Sí,2,1,1,Sí,4,4,0,Sí,18,11,7,0,Sí,1,1,0,Sí,4,100
2025,110205,ICA,CHINCHA,EL CARMEN,Distrital,Sí,Sí,18,5,13,Sí,2,2,0,Sí,11,9,2,Sí,28,28,0,0,Sí,1,1,0,Sí,4,33
2025,110206,ICA,CHINCHA,GROCIO PRADO,Distrital,Sí,Sí,32,6,26,Sí,4,4,0,No,NA,NA,NA,Sí,19,19,0,0,Sí,1,1,0,No,NA,167
2025,110207,ICA,CHINCHA,PUEBLO NUEVO,Distrital,Sí,Sí,43,3,40,Sí,5,5,0,Sí,38,29,9,Sí,33,33,0,0,Sí,1,1,0,Sí,18,542
2025,110208,ICA,CHINCHA,SAN JUAN DE YANAC,Distrital,Sí,Sí,2,0,2,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,110209,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,Distrital,Sí,Sí,1,0,1,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,5
2025,110210,ICA,CHINCHA,SUNAMPE,Distrital,Sí,Sí,32,4,28,Sí,6,5,1,Sí,8,0,8,Sí,20,20,0,0,Sí,1,1,0,Sí,10,224
2025,110211,ICA,CHINCHA,TAMBO DE MORA,Distrital,Sí,Sí,3,0,3,Sí,2,1,1,Sí,1,1,0,Sí,20,20,0,0,Sí,1,1,0,Sí,3,37
2025,110301,ICA,NASCA,NASCA,Provincial,Sí,Sí,90,20,70,Sí,8,8,0,Sí,90,45,45,Sí,48,48,0,10,Sí,2,1,1,Sí,22,28
2025,110302,ICA,NASCA,CHANGUILLO,Distrital,Sí,Sí,3,0,3,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,4
2025,110303,ICA,NASCA,EL INGENIO,Distrital,Sí,Sí,18,9,9,Sí,1,1,0,Sí,14,14,0,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,53
2025,110304,ICA,NASCA,MARCONA,Distrital,Sí,Sí,43,8,35,Sí,3,3,0,Sí,14,0,14,Sí,26,24,2,0,Sí,1,1,0,No,NA,233
2025,110305,ICA,NASCA,VISTA ALEGRE,Distrital,Sí,Sí,35,4,31,Sí,5,5,0,Sí,15,15,0,Sí,10,10,0,0,Sí,1,1,0,Sí,15,333
2025,110401,ICA,PALPA,PALPA,Provincial,Sí,Sí,4,0,4,Sí,3,2,1,Sí,2,2,0,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,230
2025,110402,ICA,PALPA,LLIPATA,Distrital,No,Sí,2,0,2,Sí,2,1,1,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,110403,ICA,PALPA,RIO GRANDE,Distrital,Sí,Sí,2,2,0,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,6
2025,110404,ICA,PALPA,SANTA CRUZ,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,110405,ICA,PALPA,TIBILLO,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,110501,ICA,PISCO,PISCO,Provincial,Sí,Sí,77,17,60,Sí,8,6,2,Sí,29,21,8,Sí,90,90,0,82,Sí,1,1,0,Sí,9,3299
2025,110502,ICA,PISCO,HUANCANO,Distrital,Sí,Sí,11,3,8,Sí,1,1,0,Sí,8,0,8,Sí,14,4,10,0,No,NA,NA,NA,No,NA,11
2025,110503,ICA,PISCO,HUMAY,Distrital,Sí,Sí,29,4,25,Sí,1,1,0,Sí,2,2,0,Sí,2,2,0,0,Sí,1,1,0,No,NA,55
2025,110504,ICA,PISCO,INDEPENDENCIA,Distrital,Sí,Sí,7,0,7,Sí,5,2,3,No,NA,NA,NA,Sí,25,25,0,0,Sí,1,1,0,Sí,10,57
2025,110505,ICA,PISCO,PARACAS,Distrital,Sí,Sí,47,7,40,Sí,5,5,0,Sí,6,6,0,Sí,32,32,0,0,Sí,1,1,0,No,NA,98
2025,110506,ICA,PISCO,SAN ANDRES,Distrital,Sí,Sí,20,5,15,Sí,6,4,2,Sí,22,21,1,Sí,14,12,2,2,Sí,2,1,1,Sí,30,1431
2025,110507,ICA,PISCO,SAN CLEMENTE,Distrital,Sí,Sí,48,18,30,Sí,3,3,0,Sí,28,28,0,Sí,50,50,0,1,Sí,1,1,0,No,NA,480
2025,110508,ICA,PISCO,TUPAC AMARU INCA,Distrital,Sí,Sí,14,1,13,Sí,4,2,2,Sí,10,5,5,Sí,34,0,34,0,Sí,1,0,1,Sí,4,22
2025,120101,JUNIN,HUANCAYO,HUANCAYO,Provincial,Sí,Sí,133,31,102,Sí,10,8,2,Sí,56,36,20,Sí,54,38,16,38,Sí,1,1,0,No,NA,10107
2025,120104,JUNIN,HUANCAYO,CARHUACALLANGA,Distrital,Sí,Sí,2,0,2,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,120105,JUNIN,HUANCAYO,CHACAPAMPA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,120106,JUNIN,HUANCAYO,CHICCHE,Distrital,No,No,NA,NA,NA,Sí,1,0,1,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Sí,5,0
2025,120107,JUNIN,HUANCAYO,CHILCA,Distrital,Sí,Sí,59,16,43,Sí,9,9,0,Sí,18,18,0,Sí,18,18,0,18,Sí,1,1,0,No,NA,2160
2025,120108,JUNIN,HUANCAYO,CHONGOS ALTO,Distrital,No,No,NA,NA,NA,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,120111,JUNIN,HUANCAYO,CHUPURO,Distrital,Sí,Sí,1,0,1,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,6
2025,120112,JUNIN,HUANCAYO,COLCA,Distrital,Sí,No,NA,NA,NA,Sí,2,1,1,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,1
2025,120113,JUNIN,HUANCAYO,CULLHUAS,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,120114,JUNIN,HUANCAYO,EL TAMBO,Distrital,Sí,Sí,155,33,122,Sí,9,8,1,Sí,91,84,7,Sí,26,25,1,25,Sí,2,1,1,No,NA,18460
2025,120116,JUNIN,HUANCAYO,HUACRAPUQUIO,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,120117,JUNIN,HUANCAYO,HUALHUAS,Distrital,Sí,Sí,6,0,6,Sí,2,1,1,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,253
2025,120119,JUNIN,HUANCAYO,HUANCAN,Distrital,Sí,Sí,14,3,11,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,226
2025,120120,JUNIN,HUANCAYO,HUASICANCHA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,120121,JUNIN,HUANCAYO,HUAYUCACHI,Distrital,Sí,Sí,6,0,6,Sí,1,1,0,No,NA,NA,NA,Sí,1,1,0,0,No,NA,NA,NA,No,NA,22
2025,120122,JUNIN,HUANCAYO,INGENIO,Distrital,Sí,Sí,1,0,1,No,NA,NA,NA,No,NA,NA,NA,Sí,7,3,4,0,Sí,1,1,0,No,NA,13
2025,120124,JUNIN,HUANCAYO,PARIAHUANCA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,120125,JUNIN,HUANCAYO,PILCOMAYO,Distrital,Sí,Sí,21,2,19,Sí,2,2,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Sí,4,269
2025,120126,JUNIN,HUANCAYO,PUCARA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,2
2025,120127,JUNIN,HUANCAYO,QUICHUAY,Distrital,Sí,Sí,3,0,3,No,NA,NA,NA,No,NA,NA,NA,Sí,6,6,0,0,No,NA,NA,NA,No,NA,0
2025,120128,JUNIN,HUANCAYO,QUILCAS,Distrital,No,No,NA,NA,NA,Sí,2,1,1,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,120129,JUNIN,HUANCAYO,SAN AGUSTIN,Distrital,Sí,Sí,13,2,11,Sí,3,3,0,Sí,12,12,0,Sí,25,23,2,0,Sí,1,1,0,Sí,10,368
2025,120130,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,Distrital,Sí,Sí,10,2,8,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,112
2025,120132,JUNIN,HUANCAYO,SAÑO,Distrital,Sí,Sí,2,0,2,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,2
2025,120133,JUNIN,HUANCAYO,SAPALLANGA,Distrital,Sí,Sí,11,2,9,Sí,4,2,2,No,NA,NA,NA,Sí,3,3,0,1,Sí,1,0,1,No,NA,101
2025,120134,JUNIN,HUANCAYO,SICAYA,Distrital,Sí,Sí,4,0,4,Sí,3,1,2,No,NA,NA,NA,Sí,27,14,13,1,Sí,2,1,1,No,NA,54
2025,120135,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,4
2025,120136,JUNIN,HUANCAYO,VIQUES,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,120201,JUNIN,CONCEPCION,CONCEPCION,Provincial,Sí,Sí,21,5,16,Sí,2,2,0,Sí,10,5,5,Sí,16,16,0,0,Sí,1,1,0,Sí,9,1253
2025,120202,JUNIN,CONCEPCION,ACO,Distrital,Sí,Sí,1,0,1,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,4
2025,120203,JUNIN,CONCEPCION,ANDAMARCA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,120204,JUNIN,CONCEPCION,CHAMBARA,Distrital,Sí,Sí,4,0,4,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,21
2025,120205,JUNIN,CONCEPCION,COCHAS,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,120206,JUNIN,CONCEPCION,COMAS,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,120207,JUNIN,CONCEPCION,HEROINAS TOLEDO,Distrital,Sí,Sí,4,2,2,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,4
2025,120208,JUNIN,CONCEPCION,MANZANARES,Distrital,Sí,Sí,2,0,2,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,5
2025,120209,JUNIN,CONCEPCION,MARISCAL CASTILLA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,Sí,2,2,0,0,No,NA,NA,NA,No,NA,0
2025,120210,JUNIN,CONCEPCION,MATAHUASI,Distrital,Sí,Sí,3,0,3,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,94
2025,120211,JUNIN,CONCEPCION,MITO,Distrital,Sí,Sí,2,0,2,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,3
2025,120212,JUNIN,CONCEPCION,NUEVE DE JULIO,Distrital,Sí,Sí,4,0,4,Sí,2,1,1,No,NA,NA,NA,Sí,16,16,0,0,Sí,1,1,0,No,NA,87
2025,120213,JUNIN,CONCEPCION,ORCOTUNA,Distrital,Sí,Sí,1,0,1,Sí,1,1,0,No,NA,NA,NA,Sí,10,4,6,0,Sí,1,1,0,No,NA,27
2025,120214,JUNIN,CONCEPCION,SAN JOSE DE QUERO,Distrital,Sí,Sí,1,0,1,No,NA,NA,NA,No,NA,NA,NA,Sí,7,0,7,0,No,NA,NA,NA,No,NA,15
2025,120215,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,Distrital,Sí,Sí,1,0,1,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,6
2025,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,Provincial,Sí,Sí,38,7,31,Sí,4,3,1,Sí,12,12,0,Sí,36,36,0,0,Sí,2,2,0,Sí,14,3096
2025,120302,JUNIN,CHANCHAMAYO,PERENE,Distrital,Sí,Sí,45,7,38,Sí,5,3,2,Sí,15,10,5,Sí,15,13,2,0,Sí,2,1,1,No,NA,1424
2025,120303,JUNIN,CHANCHAMAYO,PICHANAQUI,Distrital,Sí,Sí,40,1,39,Sí,3,3,0,Sí,30,13,17,Sí,18,17,1,0,Sí,1,1,0,No,NA,4624
2025,120304,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,Distrital,Sí,Sí,7,0,7,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,57
2025,120305,JUNIN,CHANCHAMAYO,SAN RAMON,Distrital,Sí,Sí,16,0,16,Sí,2,0,2,No,NA,NA,NA,Sí,13,5,8,1,Sí,1,1,0,No,NA,323
2025,120306,JUNIN,CHANCHAMAYO,VITOC,Distrital,Sí,Sí,6,0,6,Sí,2,1,1,No,NA,NA,NA,Sí,4,4,0,4,Sí,1,1,0,No,NA,30
2025,120401,JUNIN,JAUJA,JAUJA,Provincial,Sí,Sí,21,0,21,Sí,3,2,1,Sí,9,9,0,Sí,40,28,12,0,Sí,1,1,0,No,NA,498
2025,120402,JUNIN,JAUJA,ACOLLA,Distrital,Sí,Sí,2,0,2,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Sí,2,0
2025,120403,JUNIN,JAUJA,APATA,Distrital,Sí,Sí,4,0,4,Sí,3,1,2,Sí,5,4,1,Sí,11,0,11,0,Sí,1,1,0,No,NA,28
2025,120404,JUNIN,JAUJA,ATAURA,Distrital,Sí,Sí,4,0,4,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,8
2025,120405,JUNIN,JAUJA,CANCHAYLLO,Distrital,Sí,Sí,1,0,1,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,4
2025,120406,JUNIN,JAUJA,CURICACA,Distrital,Sí,Sí,2,0,2,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,7
2025,120407,JUNIN,JAUJA,EL MANTARO,Distrital,Sí,Sí,3,0,3,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,17
2025,120408,JUNIN,JAUJA,HUAMALI,Distrital,Sí,Sí,2,0,2,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,6
2025,120409,JUNIN,JAUJA,HUARIPAMPA,Distrital,Sí,Sí,2,0,2,Sí,2,2,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,17
2025,120410,JUNIN,JAUJA,HUERTAS,Distrital,Sí,Sí,1,0,1,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,5
2025,120411,JUNIN,JAUJA,JANJAILLO,Distrital,Sí,Sí,1,0,1,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,120412,JUNIN,JAUJA,JULCAN,Distrital,No,No,NA,NA,NA,Sí,1,1,0,No,NA,NA,NA,Sí,4,4,0,0,Sí,1,1,0,No,NA,7
2025,120413,JUNIN,JAUJA,LEONOR ORDOÑEZ,Distrital,Sí,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,11
2025,120414,JUNIN,JAUJA,LLOCLLAPAMPA,Distrital,Sí,Sí,2,0,2,Sí,3,1,2,No,NA,NA,NA,Sí,8,4,4,0,No,NA,NA,NA,No,NA,14
2025,120415,JUNIN,JAUJA,MARCO,Distrital,Sí,Sí,1,0,1,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,2
2025,120416,JUNIN,JAUJA,MASMA,Distrital,Sí,Sí,4,2,2,Sí,1,1,0,No,NA,NA,NA,Sí,4,4,0,4,No,NA,NA,NA,No,NA,2
2025,120417,JUNIN,JAUJA,MASMA CHICCHE,Distrital,Sí,Sí,2,0,2,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,11
2025,120418,JUNIN,JAUJA,MOLINOS,Distrital,Sí,Sí,1,0,1,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,3
2025,120419,JUNIN,JAUJA,MONOBAMBA,Distrital,Sí,Sí,1,0,1,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,9
2025,120420,JUNIN,JAUJA,MUQUI,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,120421,JUNIN,JAUJA,MUQUIYAUYO,Distrital,Sí,Sí,2,0,2,Sí,1,0,1,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,16
2025,120422,JUNIN,JAUJA,PACA,Distrital,Sí,Sí,1,0,1,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,3
2025,120423,JUNIN,JAUJA,PACCHA,Distrital,Sí,Sí,1,0,1,Sí,1,1,0,No,NA,NA,NA,Sí,3,3,0,0,Sí,1,1,0,No,NA,3
2025,120424,JUNIN,JAUJA,PANCAN,Distrital,Sí,Sí,2,0,2,Sí,1,1,0,No,NA,NA,NA,Sí,4,4,0,4,Sí,4,3,1,No,NA,8
2025,120425,JUNIN,JAUJA,PARCO,Distrital,No,No,NA,NA,NA,Sí,4,1,3,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,2
2025,120426,JUNIN,JAUJA,POMACANCHA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,120427,JUNIN,JAUJA,RICRAN,Distrital,Sí,Sí,1,0,1,Sí,1,0,1,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,7
2025,120428,JUNIN,JAUJA,SAN LORENZO,Distrital,Sí,Sí,2,0,2,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,15
2025,120429,JUNIN,JAUJA,SAN PEDRO DE CHUNAN,Distrital,Sí,Sí,2,0,2,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,120430,JUNIN,JAUJA,SAUSA,Distrital,Sí,Sí,2,0,2,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,231
2025,120431,JUNIN,JAUJA,SINCOS,Distrital,Sí,Sí,2,0,2,Sí,2,1,1,No,NA,NA,NA,Sí,3,3,0,0,No,NA,NA,NA,No,NA,4
2025,120432,JUNIN,JAUJA,TUNAN MARCA,Distrital,No,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,120433,JUNIN,JAUJA,YAULI,Distrital,Sí,Sí,2,1,1,No,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,3
2025,120434,JUNIN,JAUJA,YAUYOS,Distrital,Sí,Sí,17,0,17,Sí,2,1,1,No,NA,NA,NA,Sí,14,7,7,0,Sí,1,1,0,No,NA,137
2025,120501,JUNIN,JUNIN,JUNIN,Provincial,Sí,Sí,10,2,8,Sí,1,1,0,No,NA,NA,NA,Sí,12,6,6,0,Sí,1,1,0,No,NA,81
2025,120502,JUNIN,JUNIN,CARHUAMAYO,Distrital,Sí,Sí,4,0,4,Sí,2,2,0,Sí,4,4,0,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,9
2025,120503,JUNIN,JUNIN,ONDORES,Distrital,Sí,Sí,2,0,2,No,NA,NA,NA,Sí,2,2,0,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,8
2025,120504,JUNIN,JUNIN,ULCUMAYO,Distrital,Sí,Sí,4,0,4,Sí,1,1,0,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,0
2025,120601,JUNIN,SATIPO,SATIPO,Provincial,Sí,Sí,56,8,48,Sí,20,16,4,Sí,45,30,15,Sí,45,45,0,45,Sí,1,1,0,No,NA,1049
2025,120602,JUNIN,SATIPO,COVIRIALI,Distrital,Sí,Sí,12,4,8,Sí,2,1,1,No,NA,NA,NA,Sí,10,5,5,5,Sí,2,1,1,No,NA,64
2025,120603,JUNIN,SATIPO,LLAYLLA,Distrital,Sí,Sí,10,2,8,Sí,2,1,1,No,NA,NA,NA,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,18
2025,120604,JUNIN,SATIPO,MAZAMARI,Distrital,Sí,Sí,34,3,31,Sí,2,2,0,Sí,30,30,0,Sí,26,26,0,0,Sí,1,1,0,Sí,23,1046
2025,120605,JUNIN,SATIPO,PAMPA HERMOSA,Distrital,Sí,Sí,5,0,5,No,NA,NA,NA,Sí,10,10,0,Sí,5,4,1,0,Sí,2,2,0,No,NA,11
2025,120606,JUNIN,SATIPO,PANGOA,Distrital,Sí,Sí,28,1,27,Sí,4,3,1,Sí,36,20,16,Sí,8,8,0,0,No,NA,NA,NA,Sí,20,198
2025,120607,JUNIN,SATIPO,RIO NEGRO,Distrital,Sí,Sí,16,2,14,Sí,1,1,0,Sí,11,11,0,Sí,13,9,4,0,Sí,2,1,1,Sí,26,571
2025,120608,JUNIN,SATIPO,RIO TAMBO,Distrital,Sí,Sí,9,1,8,Sí,1,1,0,Sí,10,4,6,No,NA,NA,NA,NA,No,NA,NA,NA,No,NA,32
