AÑO,MES,CCDD,lugar,PROVINCIA,DISTRITO,COMISARÍA,categoría,Denuncias por comisión,Valor
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,FINALIDAD DEL TIPO DE DELITO,F1_EXPLOTACION SEXUAL,3
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,F1_TOTAL,F1_TOTAL,3
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,FINALIDAD DEL TIPO DE DELITO,F1_TRABAJOS Y SERVICIOS FORZADOS,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,FINALIDAD DEL TIPO DE DELITO,F1_TRAFICO DE ORGANOS TEJIDO HUMANO,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,EXPLOTACIÓN,F2_ACTIVIDAD AGROPECUARIA,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,FINALIDAD DEL TIPO DE DELITO,F1_VENTA DE NIÑOS,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,EXPLOTACIÓN,F2_CENTRO DE MASAJES,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,EXPLOTACIÓN,F2_ACTIVIDAD PESQUERA,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,EXPLOTACIÓN,F2_ALBAÑILERIA,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,EXPLOTACIÓN,F2_CENTRO DE PRODUCCION DE PORNOGRAFIA,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,EXPLOTACIÓN,F2_MENDICIDAD/ VIA PUBLICA,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,EXPLOTACIÓN,F2_DISCOTECA,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,EXPLOTACIÓN,F2_ESTIBADORES,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,EXPLOTACIÓN,F2_ESTUDIO DE MODELAJE,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,EXPLOTACIÓN,F2_FABRICA ARTESANAL DE LADRILOS,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,EXPLOTACIÓN,F2_MINERIA ARTESANAL,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,EXPLOTACIÓN,F2_NIGHT CLUB,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,EXPLOTACIÓN,F2_OTRO/ESPECIFICAR,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,EXPLOTACIÓN,F2_PROSTIBULO,3
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,EXPLOTACIÓN,F2_SERVICIO DOMESTICO,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,EXPLOTACIÓN,F2_SEGREGACION DE BASURA,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,EXPLOTACIÓN,F2_TALA ILEGAL DE LA MADERA,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,EXPLOTACIÓN,F2_TOTAL,3
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,EXPLOTACIÓN,F2_TALLERES PIROTECNICOS,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,EXPLOTACIÓN,F2_TRABAJO EN MERCADOS,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,MEDIO EMPLEADO POR EL TRATANTE,M_ABUSO DE PODER,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,MEDIO EMPLEADO POR EL TRATANTE,M_AMENAZA,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,MEDIO EMPLEADO POR EL TRATANTE,M_CONCESION O RECEPCION DE PAGOS,3
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,MEDIO EMPLEADO POR EL TRATANTE,M_ENGAÑO,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,MEDIO EMPLEADO POR EL TRATANTE,M_FRAUDE,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,MEDIO EMPLEADO POR EL TRATANTE,M_OTRO (ESPECIFICAR),0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,MEDIO EMPLEADO POR EL TRATANTE,M_TOTAL,3
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,MEDIO EMPLEADO POR EL TRATANTE,M_PRIVACION DE LA LIBERTAD,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,MEDIO EMPLEADO POR EL TRATANTE,M_VIOLENCIA,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,INSTRUCCIÓN DE LA VÍCTIMA,P3_NO ESPECIFICA,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,INSTRUCCIÓN DE LA VÍCTIMA,P3_TOTAL,3
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,INSTRUCCIÓN DE LA VÍCTIMA,P3_PRIMARIA,3
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,INSTRUCCIÓN DE LA VÍCTIMA,P3_SUPERIOR,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,INSTRUCCIÓN DE LA VÍCTIMA,P3_SECUNDARIA,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,VÍNCULO CON EL TRATANTE,P4_CONOCIDO,3
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,VÍNCULO CON EL TRATANTE,P4_OTRO (ESPECIFICAR),0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,VÍNCULO CON EL TRATANTE,P4_FAMILIAR,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,VÍNCULO CON EL TRATANTE,P4_CONYUGE,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,VÍNCULO CON EL TRATANTE,P4_TOTAL,3
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,VÍNCULO CON EL TRATANTE,P4_TUTOR,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,PERSONA QUE DENUNCIA,P5_OTRO,3
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,PERSONA QUE DENUNCIA,P5_HERMANA,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,PERSONA QUE DENUNCIA,P5_UN FAMILIAR,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,PERSONA QUE DENUNCIA,P5_MADRE,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,PERSONA QUE DENUNCIA,P5_TOTAL,3
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,TIPO RECLUTAMIENTO,T_TOTAL,3
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,TIPO RECLUTAMIENTO,T_INTERNACIONAL,0
2021,4,5,AYACUCHO,HUAMANGA,JESUS NAZARENO,DPTO.TRATA,TIPO RECLUTAMIENTO,T_NACIONAL,3
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,CAPTACIÓN,C_INTERNET,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,CAPTACIÓN,C_OFERTA DE ESTUDIO,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,CAPTACIÓN,C_OFERTA DE TRABAJO,1
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,CAPTACIÓN,C_OTRO (ESPECIFICAR),0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,CAPTACIÓN,C_PADRINAZGO,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,CAPTACIÓN,C_SEDUCCION,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,CAPTACIÓN,C_TOTAL,1
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,DESTINO DEL HECHO,D_COMISARIA,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,DESTINO DEL HECHO,D_DESISTIMIENTO,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,DESTINO DEL HECHO,D_FISCALIA,1
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,DESTINO DEL HECHO,D_JUEZ,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,DESTINO DEL HECHO,D_OTRAS AUTORIDADES,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,DESTINO DEL HECHO,D_OTRO,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,DESTINO DEL HECHO,D_PENDIENTE DE INVESTIGACION,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,DESTINO DEL HECHO,D_TOTAL,1
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,FEMENINO GRUPO EDAD,EF_DE 0 A 5 AÑOS,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,FEMENINO GRUPO EDAD,EF_DE 30 A 59 AÑOS,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,FEMENINO GRUPO EDAD,EF_DE 12 A 17 AÑOS,1
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,FEMENINO GRUPO EDAD,EF_DE 18 A 29 AÑOS,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,FEMENINO GRUPO EDAD,EF_DE 6 A 11 AÑOS,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,FEMENINO GRUPO EDAD,EF_DE 60 A MAS,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,MASCULINO GRUPO DE EDAD,EM_DE 0 A 5 AÑOS,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,FEMENINO GRUPO EDAD,EF_SUB TOTAL,1
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,MASCULINO GRUPO DE EDAD,EM_DE 12 A 17 AÑOS,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,MASCULINO GRUPO DE EDAD,EM_DE 18 A 29 AÑOS,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,MASCULINO GRUPO DE EDAD,EM_DE 6 A 11 AÑOS,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,MASCULINO GRUPO DE EDAD,EM_DE 30 A 59 AÑOS,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,MASCULINO GRUPO DE EDAD,EM_DE 60 A MAS,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EM_EF_TOTAL,EM_EF_TOTAL,1
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,MASCULINO GRUPO DE EDAD,EM_SUB TOTAL,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,FINALIDAD DEL TIPO DE DELITO,F1_EXPLOTACION LABORAL,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,FINALIDAD DEL TIPO DE DELITO,F1_MENDICIDAD,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,FINALIDAD DEL TIPO DE DELITO,F1_NO IDENTIFICADO,1
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,FINALIDAD DEL TIPO DE DELITO,F1_EXPLOTACION SEXUAL,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,F1_TOTAL,F1_TOTAL,1
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,FINALIDAD DEL TIPO DE DELITO,F1_TRABAJOS Y SERVICIOS FORZADOS,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,FINALIDAD DEL TIPO DE DELITO,F1_TRAFICO DE ORGANOS TEJIDO HUMANO,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EXPLOTACIÓN,F2_ACTIVIDAD AGROPECUARIA,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,FINALIDAD DEL TIPO DE DELITO,F1_VENTA DE NIÑOS,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EXPLOTACIÓN,F2_CENTRO DE MASAJES,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EXPLOTACIÓN,F2_ACTIVIDAD PESQUERA,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EXPLOTACIÓN,F2_ALBAÑILERIA,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EXPLOTACIÓN,F2_CENTRO DE PRODUCCION DE PORNOGRAFIA,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EXPLOTACIÓN,F2_MENDICIDAD/ VIA PUBLICA,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EXPLOTACIÓN,F2_DISCOTECA,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EXPLOTACIÓN,F2_ESTIBADORES,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EXPLOTACIÓN,F2_ESTUDIO DE MODELAJE,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EXPLOTACIÓN,F2_FABRICA ARTESANAL DE LADRILOS,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EXPLOTACIÓN,F2_MINERIA ARTESANAL,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EXPLOTACIÓN,F2_NIGHT CLUB,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EXPLOTACIÓN,F2_OTRO/ESPECIFICAR,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EXPLOTACIÓN,F2_PROSTIBULO,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EXPLOTACIÓN,F2_SERVICIO DOMESTICO,1
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EXPLOTACIÓN,F2_SEGREGACION DE BASURA,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EXPLOTACIÓN,F2_TALA ILEGAL DE LA MADERA,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EXPLOTACIÓN,F2_TOTAL,1
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EXPLOTACIÓN,F2_TALLERES PIROTECNICOS,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,EXPLOTACIÓN,F2_TRABAJO EN MERCADOS,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,MEDIO EMPLEADO POR EL TRATANTE,M_ABUSO DE PODER,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,MEDIO EMPLEADO POR EL TRATANTE,M_AMENAZA,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,MEDIO EMPLEADO POR EL TRATANTE,M_CONCESION O RECEPCION DE PAGOS,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,MEDIO EMPLEADO POR EL TRATANTE,M_ENGAÑO,1
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,MEDIO EMPLEADO POR EL TRATANTE,M_FRAUDE,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,MEDIO EMPLEADO POR EL TRATANTE,M_OTRO (ESPECIFICAR),0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,MEDIO EMPLEADO POR EL TRATANTE,M_TOTAL,1
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,MEDIO EMPLEADO POR EL TRATANTE,M_PRIVACION DE LA LIBERTAD,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,MEDIO EMPLEADO POR EL TRATANTE,M_VIOLENCIA,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,INSTRUCCIÓN DE LA VÍCTIMA,P3_NO ESPECIFICA,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,INSTRUCCIÓN DE LA VÍCTIMA,P3_TOTAL,1
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,INSTRUCCIÓN DE LA VÍCTIMA,P3_PRIMARIA,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,INSTRUCCIÓN DE LA VÍCTIMA,P3_SUPERIOR,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,INSTRUCCIÓN DE LA VÍCTIMA,P3_SECUNDARIA,1
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,VÍNCULO CON EL TRATANTE,P4_CONOCIDO,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,VÍNCULO CON EL TRATANTE,P4_OTRO (ESPECIFICAR),0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,VÍNCULO CON EL TRATANTE,P4_FAMILIAR,1
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,VÍNCULO CON EL TRATANTE,P4_CONYUGE,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,VÍNCULO CON EL TRATANTE,P4_TOTAL,1
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,VÍNCULO CON EL TRATANTE,P4_TUTOR,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,PERSONA QUE DENUNCIA,P5_OTRO,1
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,PERSONA QUE DENUNCIA,P5_HERMANA,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,PERSONA QUE DENUNCIA,P5_UN FAMILIAR,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,PERSONA QUE DENUNCIA,P5_MADRE,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,PERSONA QUE DENUNCIA,P5_TOTAL,1
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,TIPO RECLUTAMIENTO,T_TOTAL,1
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,TIPO RECLUTAMIENTO,T_INTERNACIONAL,0
2021,4,10,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,TIPO RECLUTAMIENTO,T_NACIONAL,1
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,CAPTACIÓN,C_INTERNET,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,CAPTACIÓN,C_OFERTA DE ESTUDIO,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,CAPTACIÓN,C_OFERTA DE TRABAJO,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,CAPTACIÓN,C_OTRO (ESPECIFICAR),1
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,CAPTACIÓN,C_PADRINAZGO,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,CAPTACIÓN,C_SEDUCCION,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,CAPTACIÓN,C_TOTAL,1
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,DESTINO DEL HECHO,D_COMISARIA,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,DESTINO DEL HECHO,D_DESISTIMIENTO,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,DESTINO DEL HECHO,D_FISCALIA,1
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,DESTINO DEL HECHO,D_JUEZ,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,DESTINO DEL HECHO,D_OTRAS AUTORIDADES,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,DESTINO DEL HECHO,D_OTRO,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,DESTINO DEL HECHO,D_PENDIENTE DE INVESTIGACION,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,DESTINO DEL HECHO,D_TOTAL,1
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,FEMENINO GRUPO EDAD,EF_DE 0 A 5 AÑOS,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,FEMENINO GRUPO EDAD,EF_DE 30 A 59 AÑOS,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,FEMENINO GRUPO EDAD,EF_DE 12 A 17 AÑOS,1
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,FEMENINO GRUPO EDAD,EF_DE 18 A 29 AÑOS,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,FEMENINO GRUPO EDAD,EF_DE 6 A 11 AÑOS,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,FEMENINO GRUPO EDAD,EF_DE 60 A MAS,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,MASCULINO GRUPO DE EDAD,EM_DE 0 A 5 AÑOS,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,FEMENINO GRUPO EDAD,EF_SUB TOTAL,1
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,MASCULINO GRUPO DE EDAD,EM_DE 12 A 17 AÑOS,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,MASCULINO GRUPO DE EDAD,EM_DE 18 A 29 AÑOS,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,MASCULINO GRUPO DE EDAD,EM_DE 6 A 11 AÑOS,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,MASCULINO GRUPO DE EDAD,EM_DE 30 A 59 AÑOS,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,MASCULINO GRUPO DE EDAD,EM_DE 60 A MAS,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,EM_EF_TOTAL,EM_EF_TOTAL,1
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,MASCULINO GRUPO DE EDAD,EM_SUB TOTAL,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,FINALIDAD DEL TIPO DE DELITO,F1_EXPLOTACION LABORAL,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,FINALIDAD DEL TIPO DE DELITO,F1_MENDICIDAD,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,FINALIDAD DEL TIPO DE DELITO,F1_NO IDENTIFICADO,1
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,FINALIDAD DEL TIPO DE DELITO,F1_EXPLOTACION SEXUAL,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,F1_TOTAL,F1_TOTAL,1
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,FINALIDAD DEL TIPO DE DELITO,F1_TRABAJOS Y SERVICIOS FORZADOS,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,FINALIDAD DEL TIPO DE DELITO,F1_TRAFICO DE ORGANOS TEJIDO HUMANO,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,EXPLOTACIÓN,F2_ACTIVIDAD AGROPECUARIA,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,FINALIDAD DEL TIPO DE DELITO,F1_VENTA DE NIÑOS,0
2021,4,12,JUNÍN,SATIPO,RIO NEGRO,RIO NEGRO,EXPLOTACIÓN,F2_CENTRO DE MASAJES,0
