ubigeo,dpto_hecho_new,prov_hecho,dist_hecho,indicador,valor
151005,REGION LIMA,YAUYOS,AZANGARO,comisarias,0
151006,REGION LIMA,YAUYOS,CACRA,denuncias_2024_2026,7
151006,REGION LIMA,YAUYOS,CACRA,vehiculos_pnp,0
151006,REGION LIMA,YAUYOS,CACRA,vehiculos_operativos,0
151006,REGION LIMA,YAUYOS,CACRA,comisarias,0
151007,REGION LIMA,YAUYOS,CARANIA,denuncias_2024_2026,1
151007,REGION LIMA,YAUYOS,CARANIA,vehiculos_pnp,0
151007,REGION LIMA,YAUYOS,CARANIA,vehiculos_operativos,0
151007,REGION LIMA,YAUYOS,CARANIA,comisarias,0
151008,REGION LIMA,YAUYOS,CATAHUASI,denuncias_2024_2026,102
151008,REGION LIMA,YAUYOS,CATAHUASI,vehiculos_pnp,8
151008,REGION LIMA,YAUYOS,CATAHUASI,vehiculos_operativos,2
151008,REGION LIMA,YAUYOS,CATAHUASI,comisarias,0
151009,REGION LIMA,YAUYOS,CHOCOS,denuncias_2024_2026,18
151009,REGION LIMA,YAUYOS,CHOCOS,vehiculos_pnp,0
151009,REGION LIMA,YAUYOS,CHOCOS,vehiculos_operativos,0
151009,REGION LIMA,YAUYOS,CHOCOS,comisarias,0
151010,REGION LIMA,YAUYOS,COCHAS,denuncias_2024_2026,24
151010,REGION LIMA,YAUYOS,COCHAS,vehiculos_pnp,0
151010,REGION LIMA,YAUYOS,COCHAS,vehiculos_operativos,0
151010,REGION LIMA,YAUYOS,COCHAS,comisarias,0
151011,REGION LIMA,YAUYOS,COLONIA,denuncias_2024_2026,16
151011,REGION LIMA,YAUYOS,COLONIA,vehiculos_pnp,0
151011,REGION LIMA,YAUYOS,COLONIA,vehiculos_operativos,0
151011,REGION LIMA,YAUYOS,COLONIA,comisarias,0
151012,REGION LIMA,YAUYOS,HONGOS,denuncias_2024_2026,8
151012,REGION LIMA,YAUYOS,HONGOS,vehiculos_pnp,0
151012,REGION LIMA,YAUYOS,HONGOS,vehiculos_operativos,0
151012,REGION LIMA,YAUYOS,HONGOS,comisarias,0
151014,REGION LIMA,YAUYOS,HUANCAYA,denuncias_2024_2026,9
151014,REGION LIMA,YAUYOS,HUANCAYA,vehiculos_pnp,0
151014,REGION LIMA,YAUYOS,HUANCAYA,vehiculos_operativos,0
151014,REGION LIMA,YAUYOS,HUANCAYA,comisarias,0
151015,REGION LIMA,YAUYOS,HUANGASCAR,denuncias_2024_2026,57
151015,REGION LIMA,YAUYOS,HUANGASCAR,vehiculos_pnp,5
151015,REGION LIMA,YAUYOS,HUANGASCAR,vehiculos_operativos,1
151015,REGION LIMA,YAUYOS,HUANGASCAR,comisarias,0
151016,REGION LIMA,YAUYOS,HUANTAN,denuncias_2024_2026,13
151016,REGION LIMA,YAUYOS,HUANTAN,vehiculos_pnp,0
151016,REGION LIMA,YAUYOS,HUANTAN,vehiculos_operativos,0
151016,REGION LIMA,YAUYOS,HUANTAN,comisarias,0
151017,REGION LIMA,YAUYOS,HUAÑEC,denuncias_2024_2026,3
151017,REGION LIMA,YAUYOS,HUAÑEC,vehiculos_pnp,0
151017,REGION LIMA,YAUYOS,HUAÑEC,vehiculos_operativos,0
151017,REGION LIMA,YAUYOS,HUAÑEC,comisarias,0
151018,REGION LIMA,YAUYOS,LARAOS,denuncias_2024_2026,11
151018,REGION LIMA,YAUYOS,LARAOS,vehiculos_pnp,0
151018,REGION LIMA,YAUYOS,LARAOS,vehiculos_operativos,0
151018,REGION LIMA,YAUYOS,LARAOS,comisarias,0
151019,REGION LIMA,YAUYOS,LINCHA,denuncias_2024_2026,25
151019,REGION LIMA,YAUYOS,LINCHA,vehiculos_pnp,0
151019,REGION LIMA,YAUYOS,LINCHA,vehiculos_operativos,0
151019,REGION LIMA,YAUYOS,LINCHA,comisarias,0
151020,REGION LIMA,YAUYOS,MADEAN,denuncias_2024_2026,11
151020,REGION LIMA,YAUYOS,MADEAN,vehiculos_pnp,0
151020,REGION LIMA,YAUYOS,MADEAN,vehiculos_operativos,0
151020,REGION LIMA,YAUYOS,MADEAN,comisarias,0
151021,REGION LIMA,YAUYOS,MIRAFLORES,denuncias_2024_2026,1
151021,REGION LIMA,YAUYOS,MIRAFLORES,vehiculos_pnp,0
151021,REGION LIMA,YAUYOS,MIRAFLORES,vehiculos_operativos,0
151021,REGION LIMA,YAUYOS,MIRAFLORES,comisarias,0
151022,REGION LIMA,YAUYOS,OMAS,denuncias_2024_2026,2
151022,REGION LIMA,YAUYOS,OMAS,vehiculos_pnp,0
151022,REGION LIMA,YAUYOS,OMAS,vehiculos_operativos,0
151022,REGION LIMA,YAUYOS,OMAS,comisarias,0
151023,REGION LIMA,YAUYOS,PUTINZA,denuncias_2024_2026,10
151023,REGION LIMA,YAUYOS,PUTINZA,vehiculos_pnp,0
151023,REGION LIMA,YAUYOS,PUTINZA,vehiculos_operativos,0
151023,REGION LIMA,YAUYOS,PUTINZA,comisarias,0
151024,REGION LIMA,YAUYOS,QUINCHES,denuncias_2024_2026,3
151024,REGION LIMA,YAUYOS,QUINCHES,vehiculos_pnp,0
151024,REGION LIMA,YAUYOS,QUINCHES,vehiculos_operativos,0
151024,REGION LIMA,YAUYOS,QUINCHES,comisarias,0
151025,REGION LIMA,YAUYOS,QUINOCAY,denuncias_2024_2026,3
151025,REGION LIMA,YAUYOS,QUINOCAY,vehiculos_pnp,0
151025,REGION LIMA,YAUYOS,QUINOCAY,vehiculos_operativos,0
151025,REGION LIMA,YAUYOS,QUINOCAY,comisarias,0
151027,REGION LIMA,YAUYOS,SAN PEDRO DE PILAS,denuncias_2024_2026,12
151027,REGION LIMA,YAUYOS,SAN PEDRO DE PILAS,vehiculos_pnp,0
151027,REGION LIMA,YAUYOS,SAN PEDRO DE PILAS,vehiculos_operativos,0
151027,REGION LIMA,YAUYOS,SAN PEDRO DE PILAS,comisarias,0
151028,REGION LIMA,YAUYOS,TANTA,denuncias_2024_2026,4
151028,REGION LIMA,YAUYOS,TANTA,vehiculos_pnp,0
151028,REGION LIMA,YAUYOS,TANTA,vehiculos_operativos,0
151028,REGION LIMA,YAUYOS,TANTA,comisarias,0
151029,REGION LIMA,YAUYOS,TAURIPAMPA,denuncias_2024_2026,2
151029,REGION LIMA,YAUYOS,TAURIPAMPA,vehiculos_pnp,0
151029,REGION LIMA,YAUYOS,TAURIPAMPA,vehiculos_operativos,0
151029,REGION LIMA,YAUYOS,TAURIPAMPA,comisarias,0
151030,REGION LIMA,YAUYOS,TOMAS,denuncias_2024_2026,2
151030,REGION LIMA,YAUYOS,TOMAS,vehiculos_pnp,0
151030,REGION LIMA,YAUYOS,TOMAS,vehiculos_operativos,0
151030,REGION LIMA,YAUYOS,TOMAS,comisarias,0
151031,REGION LIMA,YAUYOS,TUPE,denuncias_2024_2026,15
151031,REGION LIMA,YAUYOS,TUPE,vehiculos_pnp,0
151031,REGION LIMA,YAUYOS,TUPE,vehiculos_operativos,0
151031,REGION LIMA,YAUYOS,TUPE,comisarias,0
151032,REGION LIMA,YAUYOS,VIÑAC,denuncias_2024_2026,34
151032,REGION LIMA,YAUYOS,VIÑAC,vehiculos_pnp,0
151032,REGION LIMA,YAUYOS,VIÑAC,vehiculos_operativos,0
151032,REGION LIMA,YAUYOS,VIÑAC,comisarias,0
160101,LORETO,MAYNAS,IQUITOS,denuncias_2024_2026,11114
160101,LORETO,MAYNAS,IQUITOS,vehiculos_pnp,147
160101,LORETO,MAYNAS,IQUITOS,vehiculos_operativos,55
160101,LORETO,MAYNAS,IQUITOS,comisarias,2
160102,LORETO,MAYNAS,ALTO NANAY,denuncias_2024_2026,6
160102,LORETO,MAYNAS,ALTO NANAY,vehiculos_pnp,4
160102,LORETO,MAYNAS,ALTO NANAY,vehiculos_operativos,3
160102,LORETO,MAYNAS,ALTO NANAY,comisarias,1
160103,LORETO,MAYNAS,FERNANDO LORES,denuncias_2024_2026,92
160103,LORETO,MAYNAS,FERNANDO LORES,vehiculos_pnp,7
160103,LORETO,MAYNAS,FERNANDO LORES,vehiculos_operativos,3
160103,LORETO,MAYNAS,FERNANDO LORES,comisarias,3
160104,LORETO,MAYNAS,INDIANA,denuncias_2024_2026,115
160104,LORETO,MAYNAS,INDIANA,vehiculos_pnp,8
160104,LORETO,MAYNAS,INDIANA,vehiculos_operativos,5
160104,LORETO,MAYNAS,INDIANA,comisarias,2
160105,LORETO,MAYNAS,LAS AMAZONAS,denuncias_2024_2026,22
160105,LORETO,MAYNAS,LAS AMAZONAS,vehiculos_pnp,6
160105,LORETO,MAYNAS,LAS AMAZONAS,vehiculos_operativos,4
160105,LORETO,MAYNAS,LAS AMAZONAS,comisarias,2
160106,LORETO,MAYNAS,MAZAN,denuncias_2024_2026,125
160106,LORETO,MAYNAS,MAZAN,vehiculos_pnp,0
160106,LORETO,MAYNAS,MAZAN,vehiculos_operativos,0
160106,LORETO,MAYNAS,MAZAN,comisarias,1
160107,LORETO,MAYNAS,NAPO,denuncias_2024_2026,9
160107,LORETO,MAYNAS,NAPO,vehiculos_pnp,4
160107,LORETO,MAYNAS,NAPO,vehiculos_operativos,4
160107,LORETO,MAYNAS,NAPO,comisarias,1
160108,LORETO,MAYNAS,PUNCHANA,denuncias_2024_2026,4538
160108,LORETO,MAYNAS,PUNCHANA,vehiculos_pnp,13
160108,LORETO,MAYNAS,PUNCHANA,vehiculos_operativos,9
160108,LORETO,MAYNAS,PUNCHANA,comisarias,1
160110,LORETO,MAYNAS,TORRES CAUSANA,denuncias_2024_2026,15
160110,LORETO,MAYNAS,TORRES CAUSANA,vehiculos_pnp,4
160110,LORETO,MAYNAS,TORRES CAUSANA,vehiculos_operativos,3
160110,LORETO,MAYNAS,TORRES CAUSANA,comisarias,1
160112,LORETO,MAYNAS,BELEN,denuncias_2024_2026,3142
160112,LORETO,MAYNAS,BELEN,vehiculos_pnp,7
160112,LORETO,MAYNAS,BELEN,vehiculos_operativos,5
160112,LORETO,MAYNAS,BELEN,comisarias,2
160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,denuncias_2024_2026,4735
160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,vehiculos_pnp,19
160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,vehiculos_operativos,14
160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,comisarias,0
160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,denuncias_2024_2026,5263
160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,vehiculos_pnp,26
160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,vehiculos_operativos,13
160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,comisarias,1
160202,LORETO,ALTO AMAZONAS,BALSAPUERTO,denuncias_2024_2026,18
160202,LORETO,ALTO AMAZONAS,BALSAPUERTO,vehiculos_pnp,0
160202,LORETO,ALTO AMAZONAS,BALSAPUERTO,vehiculos_operativos,0
160202,LORETO,ALTO AMAZONAS,BALSAPUERTO,comisarias,0
160205,LORETO,ALTO AMAZONAS,JEBEROS,denuncias_2024_2026,4
160205,LORETO,ALTO AMAZONAS,JEBEROS,vehiculos_pnp,0
160205,LORETO,ALTO AMAZONAS,JEBEROS,vehiculos_operativos,0
160205,LORETO,ALTO AMAZONAS,JEBEROS,comisarias,0
160206,LORETO,ALTO AMAZONAS,LAGUNAS,denuncias_2024_2026,2
160206,LORETO,ALTO AMAZONAS,LAGUNAS,vehiculos_pnp,3
160206,LORETO,ALTO AMAZONAS,LAGUNAS,vehiculos_operativos,1
160206,LORETO,ALTO AMAZONAS,LAGUNAS,comisarias,1
160210,LORETO,ALTO AMAZONAS,SANTA CRUZ,denuncias_2024_2026,2
160210,LORETO,ALTO AMAZONAS,SANTA CRUZ,vehiculos_pnp,0
160210,LORETO,ALTO AMAZONAS,SANTA CRUZ,vehiculos_operativos,0
160210,LORETO,ALTO AMAZONAS,SANTA CRUZ,comisarias,0
160211,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,denuncias_2024_2026,14
160211,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,vehiculos_pnp,0
160211,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,vehiculos_operativos,0
160211,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,comisarias,0
160301,LORETO,LORETO,NAUTA,denuncias_2024_2026,728
160301,LORETO,LORETO,NAUTA,vehiculos_pnp,80
160301,LORETO,LORETO,NAUTA,vehiculos_operativos,39
160301,LORETO,LORETO,NAUTA,comisarias,2
160302,LORETO,LORETO,PARINARI,denuncias_2024_2026,2
160302,LORETO,LORETO,PARINARI,vehiculos_pnp,2
160302,LORETO,LORETO,PARINARI,vehiculos_operativos,2
160302,LORETO,LORETO,PARINARI,comisarias,1
160303,LORETO,LORETO,TIGRE,denuncias_2024_2026,5
160303,LORETO,LORETO,TIGRE,vehiculos_pnp,2
160303,LORETO,LORETO,TIGRE,vehiculos_operativos,2
160303,LORETO,LORETO,TIGRE,comisarias,1
160304,LORETO,LORETO,TROMPETEROS,denuncias_2024_2026,25
160304,LORETO,LORETO,TROMPETEROS,vehiculos_pnp,2
160304,LORETO,LORETO,TROMPETEROS,vehiculos_operativos,2
160304,LORETO,LORETO,TROMPETEROS,comisarias,1
160305,LORETO,LORETO,URARINAS,denuncias_2024_2026,4
160305,LORETO,LORETO,URARINAS,vehiculos_pnp,0
160305,LORETO,LORETO,URARINAS,vehiculos_operativos,0
160305,LORETO,LORETO,URARINAS,comisarias,1
160401,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,denuncias_2024_2026,482
160401,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,vehiculos_pnp,21
160401,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,vehiculos_operativos,15
160401,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,comisarias,2
160402,LORETO,MARISCAL RAMON CASTILLA,PEBAS,denuncias_2024_2026,66
160402,LORETO,MARISCAL RAMON CASTILLA,PEBAS,vehiculos_pnp,3
160402,LORETO,MARISCAL RAMON CASTILLA,PEBAS,vehiculos_operativos,2
160402,LORETO,MARISCAL RAMON CASTILLA,PEBAS,comisarias,1
160403,LORETO,MARISCAL RAMON CASTILLA,YAVARI,denuncias_2024_2026,33
160403,LORETO,MARISCAL RAMON CASTILLA,YAVARI,vehiculos_pnp,6
160403,LORETO,MARISCAL RAMON CASTILLA,YAVARI,vehiculos_operativos,3
160403,LORETO,MARISCAL RAMON CASTILLA,YAVARI,comisarias,0
160404,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,denuncias_2024_2026,120
160404,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,vehiculos_pnp,4
160404,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,vehiculos_operativos,3
160404,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,comisarias,1
160501,LORETO,REQUENA,REQUENA,denuncias_2024_2026,679
160501,LORETO,REQUENA,REQUENA,vehiculos_pnp,11
160501,LORETO,REQUENA,REQUENA,vehiculos_operativos,9
160501,LORETO,REQUENA,REQUENA,comisarias,1
160502,LORETO,REQUENA,ALTO TAPICHE,denuncias_2024_2026,1
160502,LORETO,REQUENA,ALTO TAPICHE,vehiculos_pnp,2
160502,LORETO,REQUENA,ALTO TAPICHE,vehiculos_operativos,2
160502,LORETO,REQUENA,ALTO TAPICHE,comisarias,1
160504,LORETO,REQUENA,EMILIO SAN MARTIN,denuncias_2024_2026,6
160504,LORETO,REQUENA,EMILIO SAN MARTIN,vehiculos_pnp,2
160504,LORETO,REQUENA,EMILIO SAN MARTIN,vehiculos_operativos,2
160504,LORETO,REQUENA,EMILIO SAN MARTIN,comisarias,1
160506,LORETO,REQUENA,PUINAHUA,denuncias_2024_2026,3
160506,LORETO,REQUENA,PUINAHUA,vehiculos_pnp,4
160506,LORETO,REQUENA,PUINAHUA,vehiculos_operativos,4
160506,LORETO,REQUENA,PUINAHUA,comisarias,1
160507,LORETO,REQUENA,SAQUENA,denuncias_2024_2026,1
160507,LORETO,REQUENA,SAQUENA,vehiculos_pnp,3
160507,LORETO,REQUENA,SAQUENA,vehiculos_operativos,0
160507,LORETO,REQUENA,SAQUENA,comisarias,2
160508,LORETO,REQUENA,SOPLIN,denuncias_2024_2026,1
160508,LORETO,REQUENA,SOPLIN,vehiculos_pnp,0
160508,LORETO,REQUENA,SOPLIN,vehiculos_operativos,0
160508,LORETO,REQUENA,SOPLIN,comisarias,1
160509,LORETO,REQUENA,TAPICHE,denuncias_2024_2026,1
160509,LORETO,REQUENA,TAPICHE,vehiculos_pnp,0
160509,LORETO,REQUENA,TAPICHE,vehiculos_operativos,0
160509,LORETO,REQUENA,TAPICHE,comisarias,1
160510,LORETO,REQUENA,JENARO HERRERA,denuncias_2024_2026,23
160510,LORETO,REQUENA,JENARO HERRERA,vehiculos_pnp,1
160510,LORETO,REQUENA,JENARO HERRERA,vehiculos_operativos,1
160510,LORETO,REQUENA,JENARO HERRERA,comisarias,1
160601,LORETO,UCAYALI,CONTAMANA,denuncias_2024_2026,525
160601,LORETO,UCAYALI,CONTAMANA,vehiculos_pnp,3
160601,LORETO,UCAYALI,CONTAMANA,vehiculos_operativos,1
160601,LORETO,UCAYALI,CONTAMANA,comisarias,1
160602,LORETO,UCAYALI,INAHUAYA,denuncias_2024_2026,6
160602,LORETO,UCAYALI,INAHUAYA,vehiculos_pnp,0
160602,LORETO,UCAYALI,INAHUAYA,vehiculos_operativos,0
160602,LORETO,UCAYALI,INAHUAYA,comisarias,0
160603,LORETO,UCAYALI,PADRE MARQUEZ,denuncias_2024_2026,6
160603,LORETO,UCAYALI,PADRE MARQUEZ,vehiculos_pnp,0
160603,LORETO,UCAYALI,PADRE MARQUEZ,vehiculos_operativos,0
160603,LORETO,UCAYALI,PADRE MARQUEZ,comisarias,0
160604,LORETO,UCAYALI,PAMPA HERMOSA,denuncias_2024_2026,54
160604,LORETO,UCAYALI,PAMPA HERMOSA,vehiculos_pnp,1
160604,LORETO,UCAYALI,PAMPA HERMOSA,vehiculos_operativos,1
160604,LORETO,UCAYALI,PAMPA HERMOSA,comisarias,1
160605,LORETO,UCAYALI,SARAYACU,denuncias_2024_2026,21
160605,LORETO,UCAYALI,SARAYACU,vehiculos_pnp,0
160605,LORETO,UCAYALI,SARAYACU,vehiculos_operativos,0
160605,LORETO,UCAYALI,SARAYACU,comisarias,1
160606,LORETO,UCAYALI,VARGAS GUERRA,denuncias_2024_2026,53
160606,LORETO,UCAYALI,VARGAS GUERRA,vehiculos_pnp,0
160606,LORETO,UCAYALI,VARGAS GUERRA,vehiculos_operativos,0
160606,LORETO,UCAYALI,VARGAS GUERRA,comisarias,1
160701,LORETO,DATEM DEL MARAÑON,BARRANCA,denuncias_2024_2026,10
160701,LORETO,DATEM DEL MARAÑON,BARRANCA,vehiculos_pnp,2
160701,LORETO,DATEM DEL MARAÑON,BARRANCA,vehiculos_operativos,0
160701,LORETO,DATEM DEL MARAÑON,BARRANCA,comisarias,0
160702,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,denuncias_2024_2026,1
160702,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,vehiculos_pnp,0
160702,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,vehiculos_operativos,0
160702,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,comisarias,0
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,denuncias_2024_2026,7
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,vehiculos_pnp,0
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,vehiculos_operativos,0
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,comisarias,0
160704,LORETO,DATEM DEL MARAÑON,MORONA,denuncias_2024_2026,1
160704,LORETO,DATEM DEL MARAÑON,MORONA,vehiculos_pnp,0
160704,LORETO,DATEM DEL MARAÑON,MORONA,vehiculos_operativos,0
160704,LORETO,DATEM DEL MARAÑON,MORONA,comisarias,0
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,denuncias_2024_2026,1
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,vehiculos_pnp,0
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,vehiculos_operativos,0
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,comisarias,0
160801,LORETO,MAYNAS,PUTUMAYO,denuncias_2024_2026,99
160801,LORETO,MAYNAS,PUTUMAYO,vehiculos_pnp,10
160801,LORETO,MAYNAS,PUTUMAYO,vehiculos_operativos,8
160801,LORETO,MAYNAS,PUTUMAYO,comisarias,0
160803,LORETO,MAYNAS,TENIENTE MANUEL CLAVERO,denuncias_2024_2026,2
160803,LORETO,MAYNAS,TENIENTE MANUEL CLAVERO,vehiculos_pnp,1
160803,LORETO,MAYNAS,TENIENTE MANUEL CLAVERO,vehiculos_operativos,0
160803,LORETO,MAYNAS,TENIENTE MANUEL CLAVERO,comisarias,0
170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,denuncias_2024_2026,11395
170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,vehiculos_pnp,252
170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,vehiculos_operativos,117
170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,comisarias,2
170102,MADRE DE DIOS,TAMBOPATA,INAMBARI,denuncias_2024_2026,1853
170102,MADRE DE DIOS,TAMBOPATA,INAMBARI,vehiculos_pnp,35
170102,MADRE DE DIOS,TAMBOPATA,INAMBARI,vehiculos_operativos,7
170102,MADRE DE DIOS,TAMBOPATA,INAMBARI,comisarias,2
170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,denuncias_2024_2026,497
170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,vehiculos_pnp,2
170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,vehiculos_operativos,0
170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,comisarias,2
170104,MADRE DE DIOS,TAMBOPATA,LABERINTO,denuncias_2024_2026,666
170104,MADRE DE DIOS,TAMBOPATA,LABERINTO,vehiculos_pnp,1
170104,MADRE DE DIOS,TAMBOPATA,LABERINTO,vehiculos_operativos,1
170104,MADRE DE DIOS,TAMBOPATA,LABERINTO,comisarias,1
170201,MADRE DE DIOS,MANU,MANU,denuncias_2024_2026,136
170201,MADRE DE DIOS,MANU,MANU,vehiculos_pnp,2
170201,MADRE DE DIOS,MANU,MANU,vehiculos_operativos,0
170201,MADRE DE DIOS,MANU,MANU,comisarias,1
170202,MADRE DE DIOS,MANU,FITZCARRALD,denuncias_2024_2026,14
170202,MADRE DE DIOS,MANU,FITZCARRALD,vehiculos_pnp,0
170202,MADRE DE DIOS,MANU,FITZCARRALD,vehiculos_operativos,0
170202,MADRE DE DIOS,MANU,FITZCARRALD,comisarias,0
170203,MADRE DE DIOS,MANU,MADRE DE DIOS,denuncias_2024_2026,411
170203,MADRE DE DIOS,MANU,MADRE DE DIOS,vehiculos_pnp,2
170203,MADRE DE DIOS,MANU,MADRE DE DIOS,vehiculos_operativos,0
170203,MADRE DE DIOS,MANU,MADRE DE DIOS,comisarias,2
170204,MADRE DE DIOS,MANU,HUEPETUHE,denuncias_2024_2026,502
170204,MADRE DE DIOS,MANU,HUEPETUHE,vehiculos_pnp,5
170204,MADRE DE DIOS,MANU,HUEPETUHE,vehiculos_operativos,2
170204,MADRE DE DIOS,MANU,HUEPETUHE,comisarias,1
170301,MADRE DE DIOS,TAHUAMANU,IÑAPARI,denuncias_2024_2026,9
170301,MADRE DE DIOS,TAHUAMANU,IÑAPARI,vehiculos_pnp,18
170301,MADRE DE DIOS,TAHUAMANU,IÑAPARI,vehiculos_operativos,13
170301,MADRE DE DIOS,TAHUAMANU,IÑAPARI,comisarias,0
170302,MADRE DE DIOS,TAHUAMANU,IBERIA,denuncias_2024_2026,519
170302,MADRE DE DIOS,TAHUAMANU,IBERIA,vehiculos_pnp,3
170302,MADRE DE DIOS,TAHUAMANU,IBERIA,vehiculos_operativos,1
170302,MADRE DE DIOS,TAHUAMANU,IBERIA,comisarias,1
170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,denuncias_2024_2026,40
170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,vehiculos_pnp,17
170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,vehiculos_operativos,12
170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,comisarias,0
180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,denuncias_2024_2026,7492
180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,vehiculos_pnp,129
180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,vehiculos_operativos,81
180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,comisarias,3
180102,MOQUEGUA,MARISCAL NIETO,CARUMAS,denuncias_2024_2026,16
180102,MOQUEGUA,MARISCAL NIETO,CARUMAS,vehiculos_pnp,1
180102,MOQUEGUA,MARISCAL NIETO,CARUMAS,vehiculos_operativos,1
180102,MOQUEGUA,MARISCAL NIETO,CARUMAS,comisarias,1
180103,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,denuncias_2024_2026,2
180103,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,vehiculos_pnp,0
180103,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,vehiculos_operativos,0
180103,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,comisarias,0
180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,denuncias_2024_2026,509
180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,vehiculos_pnp,4
180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,vehiculos_operativos,4
180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,comisarias,1
180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,denuncias_2024_2026,5
180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,vehiculos_pnp,3
180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,vehiculos_operativos,2
180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,comisarias,1
180106,MOQUEGUA,MARISCAL NIETO,TORATA,denuncias_2024_2026,177
180106,MOQUEGUA,MARISCAL NIETO,TORATA,vehiculos_pnp,5
180106,MOQUEGUA,MARISCAL NIETO,TORATA,vehiculos_operativos,5
180106,MOQUEGUA,MARISCAL NIETO,TORATA,comisarias,1
180201,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,denuncias_2024_2026,162
180201,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,vehiculos_pnp,2
180201,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,vehiculos_operativos,0
180201,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,comisarias,1
180202,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,denuncias_2024_2026,6
180202,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,vehiculos_pnp,4
180202,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,vehiculos_operativos,2
180202,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,comisarias,1
180203,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,denuncias_2024_2026,5
180203,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,vehiculos_pnp,0
180203,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,vehiculos_operativos,0
180203,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,comisarias,0
180204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,denuncias_2024_2026,87
