AÑO,MES,DEPENDENCIAS_GENERALES,DEPENDENCIAS,UNIDADES,DEPARTAMENTO,PROVINCIA,DISTRITO,SEXO,CATEGORIA_OFI_SUB,CATEGORIA_ARM_SERV,FUNCION,APT.PSICOSOMATICA,ESTUDIOS_ADICIONALES,PROFESION,ORIGINARIOS,EXTRANJERO,CLASIFICACION,CANTIDAD
2026,MARZO,COMANDANCIA GENERAL,DIRECCION DE PRESTACIONES DE SALUD,DIRECCION DE SANIDAD POLICIAL,LIMA METROPOLITANA,LIMA,LIMA,FEMENINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 1,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE INVESTIGACION CRIMINAL,DIRECCION DE INVESTIGACION CRIMINAL,AREQUIPA,AREQUIPA,CAYMA,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,TÍTULO,DERECHO,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,DIRECCION DE TRANSITO; TRANSPORTE Y SEGURIDAD VIAL,CUSCO,CUSCO,SAN JERONIMO,MASCULINO,OFICIAL,ARMAS,OPE,APTO COD. 0,BACHILLER,EDUCACIÓN,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDANCIA GENERAL,OFICINA DE INTEGRIDAD INSTITUCIONAL,,LIMA METROPOLITANA,LIMA,SURQUILLO,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL ANCASH,ÁNCASH,SANTA,CHIMBOTE,FEMENINO,SUB OFICIAL,ARMAS,S/I,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,8
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE INVESTIGACION CRIMINAL,DIRECCION DE INVESTIGACION CRIMINAL,LIMA METROPOLITANA,LIMA,CARABAYLLO,FEMENINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,4
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL PIURA,PIURA,PIURA,LA ARENA,MASCULINO,OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,2
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL PIURA,PIURA,HUANCABAMBA,HUARMACA,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,25
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL LIMA CENTRO,LIMA METROPOLITANA,LIMA,ATE,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,TÍTULO,DERECHO,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,4
2026,MARZO,INSPECTORIA GENERAL,DIRECCION DE INVESTIGACIONES,OFICINA DE DISCIPLINA LIMA - CALLAO,LIMA METROPOLITANA,LIMA,JESUS MARIA,FEMENINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,TÍTULO,DERECHO,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL AREQUIPA,AREQUIPA,AREQUIPA,LA JOYA,MASCULINO,OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,5
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE INVESTIGACION CRIMINAL,DIRECCION DE INVESTIGACION CRIMINAL,LIMA METROPOLITANA,LIMA,JESUS MARIA,MASCULINO,OFICIAL,ARMAS,OPE,APTO COD. 0,MAESTRÍA,EDUCACIÓN,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,ESTADO MAYOR,AYUDANTIA,LIMA METROPOLITANA,LIMA,SAN ISIDRO,MASCULINO,OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,2
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE INVESTIGACION CRIMINAL,DIRECCION DE INVESTIGACION CRIMINAL,AREQUIPA,AREQUIPA,AREQUIPA,FEMENINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,3
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL PUNO,PUNO,SANDIA,LIMBANI,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,17
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION DE CRIMINALISTICA,SECRETARIA,ÁNCASH,SANTA,NUEVO CHIMBOTE,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,INGLÉS,OTRAS DEPENDENCIAS,6
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL SAN MARTIN,SAN MARTÍN,PICOTA,PICOTA,FEMENINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,3
2026,MARZO,COMANDANCIA GENERAL,DIRECCION DE PRESTACIONES DE SALUD,DIRECCION DE SANIDAD POLICIAL,ICA,ICA,ICA,MASCULINO,OFICIAL,SERVICIOS,ADM,APTO COD. 0,TÍTULO,PSICOLOGÍA,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL TUMBES,TUMBES,TUMBES,CORRALES,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 1,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,1
2026,MARZO,INSPECTORIA GENERAL,DIRECCION DE INVESTIGACIONES,OFICINA DE DISCIPLINA PROVINCIAS,CAJAMARCA,CAJAMARCA,CAJAMARCA,FEMENINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,4
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,DIRECCION DE TRANSITO; TRANSPORTE Y SEGURIDAD VIAL,ÁNCASH,SANTA,NUEVO CHIMBOTE,MASCULINO,OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL PIURA,PIURA,SULLANA,BELLAVISTA,MASCULINO,OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,2
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL AREQUIPA,AREQUIPA,CASTILLA,URACA,FEMENINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL PIURA,PIURA,TALARA,PARIÑAS,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,BACHILLER,ECONOMÍA,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL SAN MARTIN,SAN MARTÍN,BELLAVISTA,SAN PABLO,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,2
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE INVESTIGACION CRIMINAL,ESTADO MAYOR,LIMA METROPOLITANA,LIMA,SAN ISIDRO,FEMENINO,OFICIAL,SERVICIOS,ADM,APTO COD. 0,MAESTRÍA,EDUCACIÓN,CASTELLANO,PORTUGUÉS,OTRAS DEPENDENCIAS,1
2026,MARZO,INSPECTORIA GENERAL,DIRECCION DE INVESTIGACIONES,INSPECTORIAS MACRO REGIONALES (IMR) LIMA - CALLAO,LIMA METROPOLITANA,LIMA,SURQUILLO,MASCULINO,OFICIAL,ARMAS,ADM,APTO COD. 0,TÍTULO,EDUCACIÓN,CASTELLANO,INGLÉS Y PORTUGUÉS,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE INVESTIGACION CRIMINAL,DIRECCION ANTIDROGAS,LIMA METROPOLITANA,LIMA,LA VICTORIA,FEMENINO,OFICIAL,SERVICIOS,ADM,APTO COD. 0,DOCTORADO,CONTABILIDAD,CASTELLANO,INGLÉS Y PORTUGUÉS,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE INVESTIGACION CRIMINAL,DIRECCION DE INVESTIGACION CONTRA LA TRATA DE PERSONAS Y TRAFICO ILICITO DE MIGRANTES,PIURA,PIURA,PIURA,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,INGLÉS,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL LORETO,LORETO,MAYNAS,IQUITOS,MASCULINO,OFICIAL,ARMAS,OPE,APTO COD. 0,BACHILLER,EDUCACIÓN,CASTELLANO,INGLÉS,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL AMAZONAS,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,FEMENINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL LORETO,LORETO,MAYNAS,IQUITOS,FEMENINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,51
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL SAN MARTIN,SAN MARTÍN,TOCACHE,UCHIZA,FEMENINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,INGLÉS,COMISARÍAS BÁSICAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL AREQUIPA,AREQUIPA,AREQUIPA,CERRO COLORADO,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,TÍTULO,COMUNICACIONES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE INVESTIGACION CRIMINAL,DIRECCION DE POLICIA FISCAL,LIMA METROPOLITANA,LIMA,LINCE,MASCULINO,OFICIAL,ARMAS,OPE,APTO COD. 0,TÍTULO,CONTABILIDAD,CASTELLANO,INGLÉS Y PORTUGUÉS,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL LIMA CENTRO,LIMA METROPOLITANA,LIMA,RIMAC,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,INGLÉS,OTRAS DEPENDENCIAS,7
2026,MARZO,COMANDANCIA GENERAL,DIRECCION DE PRESTACIONES DE SALUD,DIRECCION DE SANIDAD POLICIAL,PASCO,PASCO,YANACANCHA,FEMENINO,OFICIAL,SERVICIOS,ADM,APTO COD. 1,MAESTRÍA,ENFERMERÍA,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL TACNA,TACNA,TACNA,ALTO DE LA ALIANZA,FEMENINO,SUB OFICIAL,ARMAS,S/I,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,DIRECCION DE FAMILIA,AYACUCHO,HUANTA,HUANTA,FEMENINO,OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS ESPECIALIZADAS,1
2026,MARZO,INSPECTORIA GENERAL,DIRECCION DE INVESTIGACIONES,INSPECTORIAS MACRO REGIONALES (IMR) PROVINCIAS,JUNÍN,HUANCAYO,HUANCAYO,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,2
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL HUANUCO,HUÁNUCO,PUERTO INCA,HONORIA,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,21
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL JUNIN,JUNÍN,JAUJA,ACOLLA,FEMENINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,2
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,DIRECCION DE TURISMO,LA LIBERTAD,TRUJILLO,TRUJILLO,FEMENINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,INGLÉS,COMISARÍAS ESPECIALIZADAS,2
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,DIRECCION DE FRONTERAS,PUNO,CHUCUITO,DESAGUADERO,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 1,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE INVESTIGACION CRIMINAL,DIRECCION CONTRA EL TERRORISMO,LIMA METROPOLITANA,LIMA,LIMA,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 1,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,INGLÉS,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL JUNIN,JUNÍN,CHANCHAMAYO,SAN RAMON,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,INGLÉS,OTRAS DEPENDENCIAS,3
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL TUMBES,TUMBES,TUMBES,TUMBES,FEMENINO,OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,SECRETARIA EJECUTIVA,DIRECCION DE TECNOLOGIA DE LA INFORMACION Y COMUNICACIONES,DIVISION DE TELECOMUNICACIONES,LIMA METROPOLITANA,LIMA,SAN ISIDRO,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,INGLÉS,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,DIRECCION DE TRANSITO; TRANSPORTE Y SEGURIDAD VIAL,CUSCO,CUSCO,SAN JERONIMO,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,47
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE INVESTIGACION CRIMINAL,DIRECCION DE INVESTIGACION CRIMINAL,LIMA METROPOLITANA,LIMA,SANTA ANITA,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,TÍTULO,DERECHO,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL APURIMAC,APURÍMAC,ANTABAMBA,ANTABAMBA,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 1,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL APURIMAC,APURÍMAC,ABANCAY,ABANCAY,MASCULINO,OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,5
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL ICA,ICA,CHINCHA,SUNAMPE,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 1,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,INGLÉS,COMISARÍAS BÁSICAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE INVESTIGACION CRIMINAL,DIRECCION DE MEDIO AMBIENTE,HUÁNUCO,HUANUCO,HUANUCO,FEMENINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,7
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE INVESTIGACION CRIMINAL,DIRECCION DE INVESTIGACION CRIMINAL,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,FEMENINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,TÍTULO,EDUCACIÓN,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE INVESTIGACION CRIMINAL,DIRECCION DE INVESTIGACION DE CIBERCRIMEN,LIMA METROPOLITANA,LIMA,LIMA,FEMENINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,BACHILLER,EDUCACIÓN,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,DIRECCION DE FAMILIA,HUÁNUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 1,TÍTULO,DERECHO,CASTELLANO,MATERNO,COMISARÍAS ESPECIALIZADAS,1
2026,MARZO,COMANDANCIA GENERAL,DIRECCION DE PRESTACIONES DE SALUD,DIRECCION DE SANIDAD POLICIAL,REGIÓN LIMA,CAÑETE,NUEVO IMPERIAL,FEMENINO,SUB OFICIAL,SERVICIOS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,2
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,DIRECCION DE SEGURIDAD INTEGRAL,PROV. CONST. DEL CALLAO,CALLAO,VENTANILLA,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,TÍTULO,DERECHO,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL LAMBAYEQUE,LAMBAYEQUE,CHICLAYO,CHICLAYO,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,TÍTULO,DERECHO,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,21
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL SAN MARTIN,SAN MARTÍN,LAMAS,LAMAS,FEMENINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,1
2026,MARZO,SECRETARIA EJECUTIVA,DIRECCION DE RECURSOS HUMANOS,DIVISION DE CONTROL DE RECURSOS HUMANOS,LIMA METROPOLITANA,LIMA,SAN ISIDRO,FEMENINO,OFICIAL,ARMAS,OPE,APTO COD. 0,TÍTULO,EDUCACIÓN,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,3
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL CAJAMARCA,CAJAMARCA,SAN MIGUEL,BOLIVAR,MASCULINO,SUB OFICIAL,ARMAS,OPE,SIN INFORMACIÓN,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL AYACUCHO,AYACUCHO,HUAMANGA,JESUS NAZARENO,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 1,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,TÍTULO,DERECHO,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL ANCASH,ÁNCASH,HUARAZ,HUARAZ,MASCULINO,SUB OFICIAL,ARMAS,OPE,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,MATERNO,COMISARÍAS BÁSICAS,157
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL LAMBAYEQUE,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,FEMENINO,OFICIAL,SERVICIOS,ADM,APTO COD. 0,MAESTRÍA,OTROS,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL ICA,ICA,ICA,PUEBLO NUEVO,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,SIN ESTUDIOS ADICIONALES,SIN ESTUDIOS ADICIONALES,CASTELLANO,INGLÉS,COMISARÍAS BÁSICAS,1
2026,MARZO,COMANDO DE OPERACIONES POLICIALES,DIRECCION NACIONAL DE ORDEN Y SEGURIDAD,REGION POLICIAL APURIMAC,APURÍMAC,ABANCAY,ABANCAY,MASCULINO,SUB OFICIAL,ARMAS,ADM,APTO COD. 0,TÍTULO,DERECHO,CASTELLANO,MATERNO,OTRAS DEPENDENCIAS,1
