ID;Nº DE INGRESOS;DELITO GENERICO;DELITO ESPECÍFICO;SITUACION JURIDICA;EDAD;SEXO;PAIS;ESTADO CIVIL;GRADO DE INSTRUCCIÓN;OCUPACION GENERICO;OCUPACION ESPECIFICO;NOMBRE DEL PENAL;DEPARTAMENTO;OFICINA REGIONAL;MES;CONTINENTE
16197;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;60;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16198;1;DELITOS CONTRA LA LIBERTAD;ACTOS CONTRA EL PUDOR;PROCESADO;43;MASCULINO;PERÚ;SOLTERO;PRIMARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16199;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;45;MASCULINO;PERÚ;CONVIVIENTE;PRIMARIA INCOMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16200;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;FABRICACIÓN, SUMINISTRO O TENENCIA DE MATERIALES PELIGROSOS;PROCESADO;32;MASCULINO;VENEZUELA;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16201;1;DELITOS CONTRA LA LIBERTAD;ACTOS CONTRA EL PUDOR EN MENORES DE 14 AÑOS;SENTENCIADO;44;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16202;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;38;MASCULINO;PERÚ;SOLTERO;SUPERIOR NO UNIV. COMP.;NO TRABAJAN;NO TRABAJAN;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16203;2;DELITOS CONTRA EL ORDEN FINANCIERO Y MONETARIO;TRAFICO DE MONEDAS Y BILLETES FALSOS;SENTENCIADO;55;MASCULINO;PERÚ;CASADO;PRIMARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16204;2;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;44;MASCULINO;PERÚ;CASADO;SECUNDARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16205;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;44;MASCULINO;PERÚ;CONVIVIENTE;PRIMARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16206;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;40;MASCULINO;PERÚ;SOLTERO;PRIMARIA COMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16207;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;40;MASCULINO;PERÚ;CONVIVIENTE;PRIMARIA COMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16208;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;HOMICIDIO CALIFICADO - GRADO TENTATIVA;PROCESADO;28;MASCULINO;PERÚ;CONVIVIENTE;ANALFABETO;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16209;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;HOMICIDIO CALIFICADO - ASESINATO;SENTENCIADO;45;MASCULINO;PERÚ;CONVIVIENTE;PRIMARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16210;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TENENCIA ILEGAL DE ARMAS;SENTENCIADO;45;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16211;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;26;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;COMERCIANTES;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16212;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;HOMICIDIO CALIFICADO - GRADO TENTATIVA;PROCESADO;27;MASCULINO;PERÚ;SOLTERO;SUPERIOR NO UNIV. COMP.;TECNICOS;OTROS TÉCNICOS Y OFICINISTAS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16213;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;57;MASCULINO;PERÚ;CONVIVIENTE;PRIMARIA COMP.;OFICIOS;COMERCIANTES;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16214;2;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;37;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16215;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;25;MASCULINO;PERÚ;CONVIVIENTE;PRIMARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16216;2;DELITOS CONTRA LA FAMILIA;INCUMPLIMIENTO DE LA OBLIGACIÓN ALIMENTARIA;SENTENCIADO;39;MASCULINO;PERÚ;CONVIVIENTE;SUPERIOR UNIV. INCOMP.;PROFESIONALES;OTROS PROFESIONALES;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16217;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;HOMICIDIO SIMPLE GRADO DE TENTATIVA;PROCESADO;20;MASCULINO;PERÚ;CONVIVIENTE;PRIMARIA INCOMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16218;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;67;MASCULINO;PERÚ;SOLTERO;PRIMARIA INCOMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16219;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS - FORMAS AGRAVADAS;PROCESADO;28;MASCULINO;PERÚ;CASADO;SUPERIOR NO UNIV. COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16220;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;35;MASCULINO;PERÚ;CONVIVIENTE;PRIMARIA INCOMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16221;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;MICROCOMERCIALIZACIÓN O MICROPRODUCCIÓN;SENTENCIADO;38;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16222;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;HOMICIDIO CALIFICADO - GRADO TENTATIVA;SENTENCIADO;32;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16223;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;PROCESADO;32;MASCULINO;PERÚ;CASADO;PRIMARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16224;3;DELITOS CONTRA LA FE PUBLICA;USO DE DOCUMENTO PÚBLICO FALSIFICADO;SENTENCIADO;36;MASCULINO;PERÚ;CONVIVIENTE;PRIMARIA COMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16225;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;29;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16226;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;22;MASCULINO;PERÚ;SOLTERO;PRIMARIA INCOMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16227;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;PROCESADO;28;MASCULINO;PERÚ;SOLTERO;SUPERIOR NO UNIV. INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16228;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;44;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16229;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS - FORMAS AGRAVADAS;PROCESADO;44;MASCULINO;PERÚ;CONVIVIENTE;PRIMARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16230;1;DELITOS CONTRA LA LIBERTAD;TOCAMIENTOS, ACTOS DE CONNOTACIÓN SEXUAL O ACTOS LIBIDINOSOS EN AGRAVIO DE MENORES;PROCESADO;60;MASCULINO;PERÚ;CASADO;PRIMARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16231;1;DELITOS CONTRA LA LIBERTAD;TOCAMIENTOS, ACTOS DE CONNOTACIÓN SEXUAL O ACTOS LIBIDINOSOS EN AGRAVIO DE MENORES;SENTENCIADO;57;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16232;1;DELITOS CONTRA LA LIBERTAD;ACTOS CONTRA EL PUDOR;SENTENCIADO;34;MASCULINO;PERÚ;CASADO;SUPERIOR UNIV. INCOMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16233;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;HOMICIDIO CALIFICADO - ASESINATO;PROCESADO;40;MASCULINO;PERÚ;SEPARADO;SECUNDARIA COMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16234;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;23;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16235;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;PROCESADO;29;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16236;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;33;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16237;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;30;MASCULINO;PERÚ;CONVIVIENTE;PRIMARIA INCOMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16238;2;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;35;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16239;1;DELITOS CONTRA EL PATRIMONIO;RECEPTACIÓN - FORMAS AGRAVADAS ;SENTENCIADO;38;MASCULINO;PERÚ;SOLTERO;PRIMARIA INCOMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16240;1;DELITOS CONTRA LA FE PUBLICA;FALSIFICACIÓN DE DOCUMENTO;SENTENCIADO;32;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16241;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;HOMICIDIO CULPOSO;SENTENCIADO;29;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16242;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;HOMICIDIO CALIFICADO - ASESINATO;SENTENCIADO;64;MASCULINO;PERÚ;CASADO;PRIMARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16243;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;HOMICIDIO CALIFICADO - GRADO TENTATIVA;SENTENCIADO;38;MASCULINO;PERÚ;CONVIVIENTE;PRIMARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16244;2;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD EN GRADO DE TENTATIVA;SENTENCIADO;48;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16245;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;FEMINICIDIO;SENTENCIADO;39;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OTROS OFICIOS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16246;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL;PROCESADO;27;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16247;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;SICARIATO;PROCESADO;30;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16248;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;33;MASCULINO;PERÚ;SOLTERO;PRIMARIA COMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16249;2;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;SENTENCIADO;65;MASCULINO;PERÚ;VIUDO;SUPERIOR NO UNIV. COMP.;TECNICOS;TÉCNICOS MECÁNICOS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16250;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;28;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16251;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL;PROCESADO;30;MASCULINO;PERÚ;SOLTERO;ANALFABETO;OFICIOS;OTROS OFICIOS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16252;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS;PROCESADO;35;FEMENINO;PERÚ;CONVIVIENTE;PRIMARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16253;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL;SENTENCIADO;36;MASCULINO;PERÚ;SOLTERO;SUPERIOR NO UNIV. INCOMP.;OFICIOS;OTROS OFICIOS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16254;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS - FORMAS AGRAVADAS;PROCESADO;46;FEMENINO;PERÚ;SOLTERO;SUPERIOR NO UNIV. COMP.;OFICIOS;OTROS OFICIOS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16255;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;23;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16256;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;HOMICIDIO CALIFICADO - ASESINATO;SENTENCIADO;30;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16257;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;29;MASCULINO;VENEZUELA;SOLTERO;PRIMARIA INCOMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16258;2;DELITOS CONTRA LA FAMILIA;INCUMPLIMIENTO DE LA OBLIGACIÓN ALIMENTARIA;PROCESADO;37;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16259;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;57;MASCULINO;PERÚ;CASADO;SUPERIOR UNIV. COMP.;PROFESIONALES;PROFESORES;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16260;1;DELITOS CONTRA LA LIBERTAD;SECUESTRO;SENTENCIADO;46;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16261;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE PERSONA EN ESTADO DE INCONSCIENCIA O EN LA IMPOSIBILIDAD DE RESISTIR;SENTENCIADO;63;MASCULINO;PERÚ;CASADO;PRIMARIA COMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16262;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;38;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16263;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;63;MASCULINO;PERÚ;CONVIVIENTE;SUPERIOR NO UNIV. COMP.;PROFESIONALES;PROFESORES;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16264;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL DE MENOR DE EDAD;SENTENCIADO;62;MASCULINO;PERÚ;CONVIVIENTE;PRIMARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16265;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;26;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;COMERCIANTES;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16266;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;38;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16267;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;HOMICIDIO CALIFICADO - ASESINATO;SENTENCIADO;32;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;COMERCIANTES;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16268;1;DELITOS CONTRA LA LIBERTAD;TOCAMIENTOS, ACTOS DE CONNOTACIÓN SEXUAL O ACTOS LIBIDINOSOS EN AGRAVIO DE MENORES;SENTENCIADO;56;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;OTROS OFICIOS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16269;4;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;52;MASCULINO;PERÚ;CASADO;SECUNDARIA COMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16270;1;DELITOS CONTRA LA LIBERTAD;VIOLACIÓN SEXUAL;PROCESADO;55;FEMENINO;PERÚ;CONVIVIENTE;SUPERIOR UNIV. COMP.;OFICIOS;OTROS OFICIOS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16271;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;45;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16272;1;DELITOS CONTRA LA LIBERTAD;SECUESTRO;SENTENCIADO;40;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;TRABAJADORES AGRÍCOLAS Y GANADEROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16273;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;39;MASCULINO;PERÚ;SOLTERO;SECUNDARIA COMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16274;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;31;MASCULINO;PERÚ;CONVIVIENTE;PRIMARIA COMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16275;1;DELITOS CONTRA LA LIBERTAD;TOCAMIENTOS, ACTOS DE CONNOTACIÓN SEXUAL O ACTOS LIBIDINOSOS SIN CONSENTIMIENTO;SENTENCIADO;28;MASCULINO;PERÚ;CONVIVIENTE;SUPERIOR UNIV. INCOMP.;PROFESIONALES;PERSONAL DE LA FF.AA. Y FF.PP.;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16276;1;DELITOS CONTRA LA SEGURIDAD PUBLICA;TRÁFICO ILÍCITO DE DROGAS - FORMAS AGRAVADAS;SENTENCIADO;36;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA COMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16277;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;37;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16278;1;DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD;HOMICIDIO CALIFICADO - ASESINATO;SENTENCIADO;37;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;ESTUDIANTES;ESTUDIANTES;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16279;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;PROCESADO;30;MASCULINO;PERÚ;CONVIVIENTE;SECUNDARIA INCOMP.;OFICIOS;OBREROS;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16280;1;DELITOS CONTRA EL PATRIMONIO;HURTO AGRAVADO;SENTENCIADO;57;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;COMERCIANTES;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
16281;1;DELITOS CONTRA EL PATRIMONIO;ROBO AGRAVADO;SENTENCIADO;30;MASCULINO;PERÚ;SOLTERO;SECUNDARIA INCOMP.;OFICIOS;CONDUCTORES DE VEHÍCULOS DE TRANSPORTES;E.P. DE CAJAMARCA;Cajamarca;Norte - Chiclayo;JUNIO;América
