id,edad,ingresos,sexo,delito_generico,situacion_juridica,departamento,nombre_del_penal,cluster_kmeans
81311,31,1,Masculino,DELITOS CONTRA LA DIGNIDAD HUMANA,Procesado,Lima,E.P. DE ANCÓN,1
81312,39,6,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,2
81313,53,3,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,3
81314,39,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,3
81315,35,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Lima,E.P. DE ANCÓN,1
81316,47,4,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81317,54,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,4
81318,41,4,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,3
81319,62,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,4
81320,61,8,Masculino,DELITOS CONTRA EL ORDEN FINANCIERO Y MONETARIO,Procesado,Lima,E.P. DE ANCÓN,2
81321,53,6,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,2
81322,49,4,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Lima,E.P. DE ANCÓN,3
81323,31,5,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,2
81324,39,2,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,3
81325,42,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,4
81326,30,2,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,1
81327,31,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81328,35,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,1
81329,31,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,1
81330,27,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,1
81331,33,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,1
81332,31,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,1
81333,56,11,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,2
81334,38,5,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,2
81335,41,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Lima,E.P. DE ANCÓN,1
81336,43,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,4
81337,42,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,4
81338,19,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Lima,E.P. DE ANCÓN,1
81339,62,13,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,2
81340,33,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,1
81341,67,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,4
81342,28,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Lima,E.P. DE ANCÓN,1
81343,54,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,4
81344,44,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,4
81345,33,4,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,3
81346,52,5,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Lima,E.P. DE ANCÓN,2
81347,39,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,1
81348,42,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,4
81349,40,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Lima,E.P. DE ANCÓN,1
81350,43,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,4
81351,41,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,3
81352,63,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,4
81353,54,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,4
81354,34,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,1
81355,34,2,Masculino,DELITOS CONTRA LA ADMINISTRACION PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,3
81356,82,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,4
81357,36,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81358,32,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,1
81359,37,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81360,33,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,1
81361,52,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,4
81362,29,2,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,1
81363,30,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,1
81364,30,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81365,43,3,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Lima,E.P. DE ANCÓN,3
81366,36,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81367,26,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81368,32,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,1
81369,28,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81370,53,3,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,3
81371,27,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,1
81372,31,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Lima,E.P. DE ANCÓN,1
81373,29,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81374,33,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,1
81375,31,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81376,36,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81377,27,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81378,37,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81379,35,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,1
81380,67,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,4
81381,29,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,1
81382,27,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81383,36,3,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,3
81384,56,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,4
81385,29,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81386,31,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,1
81387,39,2,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,3
81388,45,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,4
81389,30,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81390,27,2,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,1
81391,33,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81392,32,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81393,25,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81394,26,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81395,46,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,3
81396,43,4,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81397,33,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81398,33,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81399,30,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,1
81400,25,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81401,29,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81402,37,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,3
81403,30,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81404,33,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,1
81405,32,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81406,33,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,1
81407,41,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,1
81408,31,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81409,29,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,1
81410,28,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81411,29,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81412,31,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81413,24,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,1
81414,25,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81415,32,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81416,29,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81417,26,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81418,32,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81419,35,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81420,29,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81421,35,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,1
81422,31,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,1
81423,39,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,3
81424,37,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,1
81425,33,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81426,31,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,1
81427,35,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81428,32,3,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,3
81429,45,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,4
81430,46,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81431,26,2,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Lima,E.P. DE ANCÓN,1
81432,59,2,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,4
81433,32,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Lima,E.P. DE ANCÓN,3
81434,32,1,Masculino,DELITOS CONTRA LA DIGNIDAD HUMANA,Procesado,Lima,E.P. DE ANCÓN,1
81435,37,1,Masculino,DELITOS CONTRA LA DIGNIDAD HUMANA,Procesado,Lima,E.P. DE ANCÓN,1
81436,20,1,Masculino,DELITOS CONTRA LA DIGNIDAD HUMANA,Procesado,Lima,E.P. DE ANCÓN,1
81437,54,2,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,4
81438,60,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,4
81439,41,3,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Lima,E.P. DE ANCÓN,3
81440,30,2,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Lima,E.P. DE ANCÓN,1
81441,35,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,1
81442,37,5,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,2
81443,68,3,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,3
81444,50,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,4
81445,26,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Lima,E.P. DE ANCÓN,1
81446,39,1,Masculino,DELITOS CONTRA LA LIBERTAD,Procesado,Lima,E.P. DE ANCÓN,1
81447,30,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Lima,E.P. DE ANCÓN,1
81448,36,4,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81449,52,4,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81450,38,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81451,45,3,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,3
81452,34,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,1
81453,46,5,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,2
81454,29,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,1
81455,29,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81456,58,8,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,2
81457,27,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,1
81458,58,4,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,3
81459,34,3,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,3
81460,31,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,1
81461,42,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81462,61,5,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,2
81463,39,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81464,43,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81465,29,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81466,44,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81467,46,3,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,3
81468,38,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81469,29,2,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,1
81470,35,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81471,34,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81472,34,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81473,33,2,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,3
81474,39,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81475,42,4,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Lima,E.P. DE ANCÓN,3
81476,36,5,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Lima,E.P. DE ANCÓN,2
81477,39,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81478,46,5,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,2
81479,51,6,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,2
81480,50,10,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,2
81481,42,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,4
81482,36,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81483,48,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81484,67,3,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,3
81485,28,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,1
81486,39,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81487,58,3,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,3
81488,38,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81489,41,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81490,47,4,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81491,41,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81492,35,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81493,39,4,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81494,41,6,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,2
81495,38,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81496,53,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,4
81497,35,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81498,26,4,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81499,35,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81500,52,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81501,25,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,1
81502,37,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81503,36,4,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81504,35,4,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81505,39,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81506,46,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81507,37,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81508,38,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81509,42,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81510,44,4,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81511,31,3,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81512,34,4,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Lima,E.P. DE ANCÓN,3
81513,50,9,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Sentenciado,Lima,E.P. DE ANCÓN,2
81514,35,2,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81515,49,5,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,2
81516,46,4,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Sentenciado,Lima,E.P. DE ANCÓN,3
81517,49,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,4
81518,56,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,4
81519,38,1,Masculino,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,1
81520,29,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Lima,E.P. DE ANCÓN,1
81521,22,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Lima,E.P. DE ANCÓN,1
81522,41,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Lima,E.P. DE ANCÓN,1
81523,29,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Lima,E.P. DE ANCÓN,1
81524,26,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Lima,E.P. DE ANCÓN,1
81525,38,1,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,1
81526,29,1,Masculino,DELITOS CONTRA LA VIDA EL CUERPO Y LA SALUD,Procesado,Lima,E.P. DE ANCÓN,1
81527,37,4,Masculino,DELITOS CONTRA EL PATRIMONIO,Sentenciado,Lima,E.P. DE ANCÓN,3
81528,46,1,Masculino,DELITOS CONTRA LA DIGNIDAD HUMANA,Procesado,Lima,E.P. DE ANCÓN,4
81529,35,2,Masculino,DELITOS CONTRA LA LIBERTAD,Sentenciado,Lima,E.P. DE ANCÓN,3
81530,60,3,Masculino,LAVADO_DE_ACTIVOS_LEY_27765,Procesado,Lima,E.P. DE ANCÓN,3
81531,36,1,Masculino,LAVADO_DE_ACTIVOS_LEY_27765,Procesado,Lima,E.P. DE ANCÓN,1
81532,38,1,Masculino,LAVADO_DE_ACTIVOS_LEY_27765,Procesado,Lima,E.P. DE ANCÓN,1
81533,51,1,Masculino,LAVADO_DE_ACTIVOS_LEY_27765,Procesado,Lima,E.P. DE ANCÓN,4
81534,41,8,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Lima,E.P. DE ANCÓN,2
81535,28,1,Masculino,DELITOS CONTRA EL PATRIMONIO,Procesado,Lima,E.P. DE ANCÓN,1
81536,29,1,Masculino,DELITOS CONTRA LA SEGURIDAD PUBLICA,Procesado,Lima,E.P. DE ANCÓN,1
